usda_id,name,calories,protein,fat,carbohydrates,fiber,sugar,calcium,iron,potassium,sodium,vitamin_c,vitamin_a,vitamin_e,saturated_fat,cholesterol,common_weight_1,common_serving_1,common_weight_2,common_serving_2
11322,"PEAS and CARROTS,frozen,unprepared",53,3.4,0.47,11.15,3.4,,27,1.09,194,79,11.2,9497,,0.084,0,70,.5 cup,284,"1 package,  (10 oz)"
11324,"PEAS and ONIONS, canned, solids and liquids",51,3.28,0.38,8.57,2.3,,17,0.87,96,442,3,161,,0.068,0,120,1 cup,,
11818,"PEAS and ONIONS,frozen,cooked, boiled, drained, with salt",45,2.54,0.2,8.63,2.2,3.77,14,0.94,117,273,6.9,1051,0.02,0.036,0,180,1 cup,,
11327,"PEAS and ONIONS,frozen,cooked, boiled, drained, without salt",45,2.54,0.2,8.63,2.2,3.77,14,0.94,117,37,6.9,1051,0.02,0.036,0,180,1 cup,,
11326,"PEAS and ONIONS,frozen,unprepared",70,3.98,0.32,13.51,3.5,,23,1.54,203,61,14,544,,0.057,0,69,.5 cup,284,"1 package,  (10 oz)"
11230,"PEPEAO,DRIED",298,4.82,0.44,81.03,,,113,6.14,708,70,1.4,0,,,0,24,1 cup,,
11329,"PEPPERS,HOT CHILI, green,  canned,PODS,EXCLUDING SEEDS, solids and liquids",21,0.9,0.1,5.1,1.3,3.12,7,0.5,187,1173,68,721,0.69,0.01,0,73,1 pepper,68,".5 cup, chopped or diced"
11670,"PEPPERS,HOT CHILI, green, RAW",40,2,0.2,9.46,1.5,5.1,18,1.2,340,7,242.5,1179,0.69,0.021,0,45,1 pepper,75,".5 cup, chopped or diced"
11820,"PEPPERS,HOT CHILI,RED, canned,EXCLUDING SEEDS, solids and liquids",21,0.9,0.1,5.1,1.3,3.32,7,0.5,187,1173,68,11892,0.69,0.01,0,73,1 pepper,68,".5 cup, chopped or diced"
11819,"PEPPERS,HOT CHILI,RED,RAW",40,1.87,0.44,8.81,1.5,5.3,14,1.03,322,9,143.7,952,0.69,0.042,0,45,1 pepper,75,".5 cup, chopped or diced"
11632,"PEPPERS,JALAPENO, canned, solids and liquids",27,0.92,0.94,4.74,2.6,2.14,23,1.88,193,1671,10,1700,0.69,0.097,0,136,"1 cup, chopped",104,"1 cup, sliced"
11822,"PEPPERS, sweet, green, cooked, boiled, drained, with salt",26,0.92,0.2,6.11,1.2,3.19,9,0.46,166,238,74.4,468,0.5,0.029,0,11.6,1 tbsp,73,1 pepper
11334,"PEPPERS, sweet, green, cooked, boiled, drained, without salt",28,0.92,0.2,6.7,1.2,3.19,9,0.46,166,2,74.4,468,0.5,0.029,0,135,"1 cup,  chopped or strips",11.6,"1 tablespoon,  chopped"
11335,"PEPPERS, sweet, green,  canned, solids and liquids",18,0.8,0.3,3.9,1.2,,41,0.8,146,1369,46.5,155,,0.045,0,140,"1 cup,  halves",,
11634,"PEPPERS, sweet, green, FREEZE-DRIED",314,17.9,3,68.7,21.3,38.48,134,10.4,3170,193,1900,5640,4,0.447,0,0.4,1 tbsp,1.6,.25 cup
11338,"PEPPERS, sweet, green, frozen,chopped, boiled, drained, without salt",18,0.95,0.18,3.9,0.9,,8,0.52,72,4,41.2,290,,0.027,0,,,,
11825,"PEPPERS, sweet, green, frozen,chopped,cooked, boiled, drained, with salt",16,0.95,0.18,3.31,0.9,,8,0.52,72,240,41.2,290,,0.027,0,135,"1 cup,  chopped or strips",11.6,"1 tablespoon,  chopped"
11337,"PEPPERS, sweet, green, frozen,chopped,unprepared",20,1.08,0.21,4.45,1.6,,9,0.62,91,5,58.7,367,,0.031,0,284,"1 package,  (10 oz)",,
11333,"PEPPERS, sweet, green, RAW",20,0.86,0.17,4.64,1.7,2.4,10,0.34,175,3,80.4,370,0.37,0.058,0,149,"1 cup, chopped",92,"1 cup, sliced"
11339,"PEPPERS, sweet, green, SAUTEED",127,0.78,11.85,4.22,1.8,2.17,8,0.3,134,17,177,273,1.4,1.59,0,115,"1 cup, chopped",,
11824,"PEPPERS, sweet, RED,cooked, boiled, drained, with salt",26,0.92,0.2,6.11,1.2,4.39,9,0.46,166,238,171,2941,1.65,0.029,0,12,1 tbsp,73,1 pepper
11823,"PEPPERS, sweet, RED,cooked, boiled, drained, without salt",28,0.92,0.2,6.7,1.2,4.39,9,0.46,166,2,171,2941,1.65,0.029,0,135,"1 cup, strips",11.6,1 tbsp
11821,"PEPPERS, sweet, RED,RAW",31,0.99,0.3,6.03,2.1,4.2,7,0.43,211,4,127.7,3131,1.58,0.027,0,149,"1 cup, chopped",92,"1 cup, sliced"
11676,"RADISH SEEDS,SPROUTED,RAW",43,3.81,2.53,3.6,,,51,0.86,86,6,28.9,391,,0.767,0,38,1 cup,,
11850,"RADISHES,ORIENTAL,cooked, boiled, drained, with salt",17,0.67,0.24,3.43,1.6,1.83,17,0.15,285,249,15.1,0,0,0.073,0,147,"1 cup, slices",,
11431,"RADISHES,ORIENTAL,cooked, boiled, drained, without salt",17,0.67,0.24,3.43,1.6,1.83,17,0.15,285,13,15.1,0,0,0.073,0,147,"1 cup, sliced",,
11432,"RADISHES,ORIENTAL,DRIED",271,7.9,0.72,63.37,23.9,37.32,629,6.73,3494,278,0,0,0.01,0.218,0,116,1 cup,,
11430,"RADISHES,ORIENTAL,RAW",18,0.6,0.1,4.1,1.6,2.5,27,0.4,227,21,22,0,0,0.03,0,338,"1 radish,  (7"" long)",,
11429,"RADISHES,RAW",16,0.68,0.1,3.4,1.6,1.86,25,0.34,233,39,14.8,7,0,0.032,0,116,"1 cup, slices",9,"1 large,  (1"" to 1-1/4"" dia)"
11637,"RADISHES,WHITE ICICLE,RAW",14,1.1,0.1,2.63,1.4,,27,0.8,280,16,29,0,,0.03,0,50,".5 cup, slices",17,"1 radish,  (7"" long)"
11851,"RUTABAGAS,cooked, boiled, drained, with salt",30,0.93,0.18,6.84,1.8,3.95,18,0.18,216,5,18.8,2,0.24,0.029,0,120,".5 cup, mashed",,
11436,"RUTABAGAS,cooked, boiled, drained, without salt",30,0.93,0.18,6.84,1.8,3.95,18,0.18,216,5,18.8,2,0.24,0.029,0,170,"1 cup, cubes",240,"1 cup, mashed"
11435,"RUTABAGAS,RAW",37,1.08,0.16,8.62,2.3,4.46,43,0.44,305,12,25,2,0.3,0.027,0,140,"1 cup, cubes",772,1 large
11439,"SAUERKRAUT, canned, solids and liquids",19,0.91,0.14,4.28,2.9,1.78,30,1.47,170,661,14.7,18,0.14,0.034,0,142,1 cup,236,"1 cup,  undrained"
11663,"SEAWEED,AGAR,DRIED",306,6.21,0.3,80.88,7.7,2.97,625,21.4,1125,102,0,0,5,0.061,0,,,,
11442,"SEAWEED,AGAR,RAW",26,0.54,0.03,6.75,0.5,0.28,54,1.86,226,9,0,0,0.87,0.006,0,10,"2 tbsp,  (1/8 cup)",,
11444,"SEAWEED,IRISHMOSS,RAW",49,1.51,0.16,12.29,1.3,0.61,72,8.9,63,67,3,118,0.87,0.033,0,10,"2 tbsp,  (1/8 cup)",,
11445,"SEAWEED,KELP,RAW",43,1.68,0.56,9.57,1.3,0.6,168,2.85,89,233,3,116,0.87,0.247,0,10,"2 tbsp,  (1/8 cup)",,
11667,"SEAWEED,SPIRULINA,DRIED",290,57.47,7.72,23.9,3.6,3.1,120,28.5,1363,1048,10.1,570,5,2.65,0,112,1 cup,7,1 tablespoon
11666,"SEAWEED,SPIRULINA,RAW",26,5.92,0.39,2.42,0.4,0.3,12,2.79,127,98,0.9,56,0.49,0.135,0,,,,
11669,"SEAWEED,WAKAME,RAW",45,3.03,0.64,9.14,0.5,0.65,150,2.18,50,872,3,360,1,0.13,0,10,"2 tbsp,  (1/8 cup)",,
11640,"SHALLOTS,FREEZE-DRIED",348,12.3,0.5,80.7,15.7,38.16,183,6,1650,59,39,21,0.18,0.084,0,0.9,1 tbsp,3.6,.25 cup
11677,"SHALLOTS,RAW",72,2.5,0.1,16.8,3.2,7.87,37,1.2,334,12,8,4,0.04,0.017,0,10,"1 tbsp, chopped",,
11658,SPINACH SOUFFLE,169,7.89,12.95,5.9,0.7,1.85,165,1.19,231,566,7.3,2891,0.93,7.445,118,136,1 cup,813,"1 recipe,  yield"
11854,"SPINACH,cooked, boiled, drained, with salt",23,2.97,0.26,3.75,2.4,0.43,136,3.57,466,306,9.8,10481,2.08,0.043,0,180,1 cup,,
11458,"SPINACH,cooked, boiled, drained,without SALT",23,2.97,0.26,3.75,2.4,0.43,136,3.57,466,70,9.8,10481,2.08,0.043,0,180,1 cup,,
11855,"SPINACH, canned,NO SALT, solids and liquids",19,2.11,0.37,2.92,2.2,,83,1.58,230,75,13.5,6432,,0.06,0,234,1 cup,,
11461,"SPINACH, canned, drained solid",23,2.81,0.5,3.4,2.4,0.4,127,2.3,346,322,14.3,9801,1.94,0.081,0,214,1 cup,,
11459,"SPINACH, canned, solids and liquids",19,2.11,0.37,2.92,1.6,,83,1.58,230,319,13.5,6432,,0.06,0,234,1 cup,,
11856,"SPINACH,frozen,chopped OR LEAF,cooked, boiled, drained, with salt",34,4.01,0.87,4.8,3.7,0.51,153,1.96,302,322,2.2,12061,3.54,0.036,0,220,"1 package,  (10 oz) yields",95,.5 cup
11464,"SPINACH,frozen,chopped OR LEAF,cooked, boiled, drained, without salt",34,4.01,0.87,4.8,3.7,0.51,153,1.96,302,97,2.2,12061,3.54,0.157,0,220,"1 package,  (10 oz) yields",95,.5 cup
11463,"SPINACH,frozen,chopped OR LEAF,unprepared",29,3.63,0.57,4.21,2.9,0.65,129,1.89,346,74,5.5,11726,2.9,0.041,0,156,1 cup,284,"1 package,  (10 oz)"
11457,"SPINACH,RAW",23,2.86,0.39,3.63,2.2,0.42,99,2.71,558,79,28.1,9377,2.03,0.063,0,30,1 cup,340,1 bunch
11857,"SQUASH,summer, all varieties, cooked, boiled, drained, with salt",20,0.91,0.31,4.31,1.4,2.59,27,0.36,192,237,5.5,212,0.14,0.064,0,180,"1 cup, slices",,
11642,"SQUASH,summer, all varieties, cooked, boiled, drained, without salt",20,0.91,0.31,4.31,1.4,2.59,27,0.36,192,1,5.5,212,0.14,0.064,0,180,"1 cup, sliced",,
11641,"SQUASH,summer, all varieties, RAW",16,1.21,0.18,3.35,1.1,2.2,15,0.35,262,2,17,200,0.12,0.044,0,113,"1 cup, sliced",323,1 large
11468,"SQUASH,summer,CROOKNECK  and  STRAIGHTNECK,cooked, boiled, drained,without SALT",23,1.04,0.39,3.79,1.1,2.48,22,0.37,177,1,11.6,1117,0.12,0.064,0,180,"1 cup, sliced",90,".5 cup, slices"
11858,"SQUASH,summer,CROOKNECK and STRAIGHTNECK,cooked, boiled, drained, with salt",19,1.04,0.39,3.79,1.1,2.48,22,0.37,177,237,11.6,1117,0.12,0.064,0,180,"1 cup, slices",,
11471,"SQUASH,summer,CROOKNECK and STRAIGHTNECK, canned, drained,SOLID, without salt",13,0.61,0.07,2.96,1.4,1.19,12,0.71,96,5,2.7,102,0.12,0.015,0,210,"1 cup, diced",240,"1 cup, mashed"
11859,"SQUASH,summer,CROOKNECK and STRAIGHTNECK,frozen,cooked, boiled, drained, with salt",25,1.28,0.2,5.54,1.4,2.33,20,0.52,253,242,6.8,201,0.15,0.04,0,192,"1 cup, slices",,
11474,"SQUASH,summer,CROOKNECK and STRAIGHTNECK,frozen,cooked, boiled, drained, without salt",25,1.28,0.2,5.54,1.4,2.33,20,0.52,253,6,6.8,201,0.15,0.04,0,192,"1 cup, slices",,
11473,"SQUASH,summer,CROOKNECK and STRAIGHTNECK,frozen,unprepared",20,0.83,0.14,4.8,1.2,,18,0.48,209,5,6.4,279,,0.029,0,130,"1 cup, slices",,
11467,"SQUASH,summer,CROOKNECK and STRAIGHTNECK,RAW",19,1.01,0.27,3.88,1,3.53,21,0.44,222,2,19.3,150,0.13,0.093,0,127,"1 cup, sliced",,
11860,"SQUASH,summer,SCALLOP,cooked, boiled, drained, with salt",16,1.03,0.17,3.3,1.9,1.5,15,0.33,140,237,10.8,85,0.12,0.035,0,90,".5 cup, slices",120,".5 cup, mashed"
11476,"SQUASH,summer,SCALLOP,cooked, boiled, drained, without salt",16,1.03,0.17,3.3,1.9,1.5,15,0.33,140,1,10.8,85,0.12,0.035,0,240,"1 cup, mashed",180,"1 cup, sliced"
11861,"SQUASH,summer,ZUCCHINI,INCL SKN,cooked, boiled, drained, with salt",15,1.14,0.36,2.69,1,1.71,18,0.37,264,239,12.9,1117,0.12,0.072,0,90,".5 cup, slices",120,".5 cup, mashed"
11478,"SQUASH,summer,ZUCCHINI,INCL SKN,cooked, boiled, drained, without salt",15,1.14,0.36,2.69,1,1.71,18,0.37,264,3,12.9,1117,0.12,0.072,0,180,"1 cup, sliced",120,".5 cup, mashed"
11862,"SQUASH,summer,ZUCCHINI,INCL SKN,frozen,cooked, boiled, drained, with salt",14,1.15,0.13,2.97,1.3,1.69,17,0.48,194,238,3.7,177,0.12,0.027,0,223,1 cup,,
11480,"SQUASH,summer,ZUCCHINI,INCL SKN,frozen,cooked, boiled, drained, without salt",17,1.15,0.13,3.56,1.3,1.69,17,0.48,194,2,3.7,177,0.12,0.027,0,223,1 cup,,
11479,"SQUASH,summer,ZUCCHINI,INCL SKN,frozen,unprepared",17,1.16,0.13,3.59,1.3,1.71,18,0.51,218,2,5.3,198,0.12,0.027,0,284,"1 package,  (10 oz)",1361,"1 package,  (3 lb)"
11477,"SQUASH,summer,ZUCCHINI,INCL SKN,RAW",17,1.21,0.32,3.11,1,2.5,16,0.37,261,8,17.9,200,0.12,0.084,0,124,"1 cup, chopped",113,"1 cup, sliced"
11481,"SQUASH,summer,ZUCCHINI,ITALIAN STYLE,canned",29,1.03,0.11,6.85,,,17,0.68,274,374,2.3,539,,0.023,0,227,1 cup,,
11475,"SQUASH,SUMMER,SCALLOP,RAW",18,1.2,0.2,3.84,1.2,2.39,19,0.4,182,1,18,217,0.13,0.041,0,130,"1 cup, slices",,
11482,"SQUASH,WINTER,ACORN,RAW",40,0.8,0.1,10.42,1.5,,33,0.7,347,3,11,367,,0.021,0,140,"1 cup, cubes",431,"1 squash,  (4 inch dia)"
11489,"SQUASH,WINTER,HUBBARD,RAW",40,2,0.5,8.7,3.9,3.95,14,0.4,320,7,11,1367,0.16,0.103,0,116,"1 cup, cubes",,
11864,"SQUASH,winter,ACORN,cooked,baked, with salt",56,1.12,0.14,14.58,4.4,,44,0.93,437,240,10.8,428,,0.029,0,205,"1 cup, cubes",,
11483,"SQUASH,winter,ACORN,cooked,baked, without salt",56,1.12,0.14,14.58,4.4,,44,0.93,437,4,10.8,428,,0.029,0,205,"1 cup, cubes",,
11865,"SQUASH,winter,ACORN,cooked, boiled,MSHD, with salt",34,0.67,0.08,8.79,2.6,,26,0.56,263,239,6.5,258,,0.017,0,245,"1 cup, mashed",,
11484,"SQUASH,winter,ACORN,cooked, boiled,MSHD, without salt",34,0.67,0.08,8.79,2.6,,26,0.56,263,3,6.5,817,,0.017,0,245,"1 cup, mashed",,
11863,"SQUASH,winter, all varieties, cooked,baked, with salt",37,0.89,0.35,8.85,2.8,3.3,22,0.44,241,237,1.8,5223,0.12,0.072,0,205,"1 cup, cubes",,
11644,"SQUASH,winter, all varieties, cooked,baked, without salt",37,0.89,0.35,8.85,2.8,3.3,22,0.44,241,1,9.6,5223,0.12,0.072,0,205,"1 cup, cubes",,
11643,"SQUASH,winter, all varieties, RAW",34,0.95,0.13,8.59,1.5,2.2,28,0.58,350,4,12.3,1367,0.12,0.027,0,116,"1 cup, cubes",,
11866,"SQUASH,winter,BUTTERNUT,cooked,baked, with salt",40,0.9,0.09,10.49,3.2,1.97,41,0.6,284,240,15.1,11155,1.29,0.019,0,205,"1 cup, cubes",,
11486,"SQUASH,winter,BUTTERNUT,cooked,baked, without salt",40,0.9,0.09,10.49,3.2,1.97,41,0.6,284,4,15.1,11155,1.29,0.019,0,205,"1 cup, cubes",,
11867,"SQUASH,winter,BUTTERNUT,frozen,cooked, boiled, with salt",39,1.23,0.07,10.04,,,19,0.58,133,238,3.5,3339,,0.014,0,240,"1 cup, mashed",,
11488,"SQUASH,winter,BUTTERNUT,frozen,cooked, boiled, without salt",39,1.23,0.07,10.05,,,19,0.58,133,2,3.5,3339,,0.014,0,240,"1 cup, mashed",,
11487,"SQUASH,winter,BUTTERNUT,frozen,unprepared",57,1.76,0.1,14.41,1.3,2.83,29,0.88,212,2,6.2,4790,1.85,0.021,0,340,"1 package,  (12 oz)",1814,"1 package,  (4 lb)"
11485,"SQUASH,winter,BUTTERNUT,RAW",45,1,0.1,11.69,2,2.2,48,0.7,352,4,21,10630,1.44,0.021,0,140,"1 cup, cubes",,
11868,"SQUASH,winter,HUBBARD,baked,with  SALT",50,2.48,0.62,10.81,4.9,4.9,17,0.47,358,244,9.5,6705,0.2,0.128,0,205,"1 cup, cubes",,
11490,"SQUASH,winter,HUBBARD,baked,without SALT",50,2.48,0.62,10.81,4.9,4.9,17,0.47,358,8,9.5,6705,0.2,0.128,0,205,"1 cup, cubes",,
11869,"SQUASH,winter,HUBBARD,cooked, boiled,MSHD, with salt",30,1.48,0.37,6.46,2.9,2.93,10,0.28,214,241,6.5,4005,0.12,0.076,0,236,"1 cup, mashed",,
11491,"SQUASH,winter,HUBBARD,cooked, boiled,MSHD, without salt",30,1.48,0.37,6.46,2.9,2.93,10,0.28,214,5,6.5,4005,0.12,0.076,0,236,"1 cup, mashed",,
11870,"SQUASH,winter,SPAGHETTI,cooked, boiled, drained,OR baked, with salt",27,0.66,0.26,6.46,1.4,2.53,21,0.34,117,254,3.5,110,0.12,0.062,0,155,1 cup,,
11493,"SQUASH,winter,SPAGHETTI,cooked, boiled, drained,OR baked, without salt",27,0.66,0.26,6.46,1.4,2.53,21,0.34,117,18,3.5,110,0.12,0.062,0,155,1 cup,,
11492,"SQUASH,winter,SPAGHETTI,RAW",31,0.64,0.57,6.91,1.5,2.76,23,0.31,108,17,2.1,120,0.13,0.117,0,101,"1 cup, cubes",,
11540,"TOMATO juice, canned, with salt",17,0.76,0.05,4.24,0.4,3.56,10,0.43,229,269,18.3,450,0.32,0.008,0,243,1 cup,182,6 fl oz
11886,"TOMATO juice, canned, without salt",17,0.76,0.05,4.24,0.4,3.56,10,0.43,229,10,18.3,450,0.32,0.008,0,243,1 cup,30.4,1 fl oz
11548,TOMATO POWDER,302,12.91,0.44,74.68,16.5,43.9,166,4.56,1927,134,116.7,17247,12.25,0.062,0,,,,
11887,"TOMATO PRODUCTS, canned,PASTE, with salt",82,4.32,0.47,18.91,4.1,12.18,36,2.98,1014,790,21.9,1525,4.3,0.1,0,131,.5 cup,170,"1 can,  (6 oz)"
11546,"TOMATO PRODUCTS, canned,PASTE,without SALT ADDED",82,4.32,0.47,18.91,4.1,12.18,36,2.98,1014,59,21.9,1525,4.3,0.1,0,262,1 cup,16,1 tbsp
11888,"TOMATO PRODUCTS, canned,PUREE, with salt",38,1.65,0.21,8.98,1.9,4.83,18,1.78,439,399,10.6,510,1.97,0.029,0,250,1 cup,822,"1 can,  (29 oz) (401 x 411)"
11547,"TOMATO PRODUCTS, canned,PUREE, without salt",38,1.65,0.21,8.98,1.9,4.83,18,1.78,439,28,10.6,510,1.97,0.029,0,250,1 cup,822,"1 can,  (29 oz) (401 x 411)"
11549,"TOMATO PRODUCTS, canned,SAU",24,1.32,0.18,5.38,1.5,4.25,13,1.02,331,524,7,433,1.42,0.025,0,245,1 cup,,
11649,"TOMATO PRODUCTS, canned,sauce, SPANISH STYLE",33,1.44,0.27,7.24,1.4,,17,3.48,369,472,8.6,985,,0.038,0,244,1 cup,425,"1 can,  15 oz (303 x 406)"
11555,"TOMATO PRODUCTS, canned,sauce, with HERBS and cheese",59,2.13,1.93,10.24,2.2,,37,0.87,356,543,10,987,,0.627,3,122,.5 cup,425,"1 can,  15 oz (303 x 406)"
11551,"TOMATO PRODUCTS, canned,sauce, with MUSHROOMS",35,1.45,0.13,8.43,1.5,5.77,13,0.89,380,452,12.4,955,1.92,0.017,0,245,1 cup,,
11553,"TOMATO PRODUCTS, canned,sauce, with ONIONS",42,1.56,0.19,9.94,1.8,,17,0.93,413,551,12.7,850,,0.03,0,245,1 cup,,
11557,"TOMATO PRODUCTS, canned,sauce, with ONIONS,green PEPPERS, and CELERY",41,0.94,0.74,8.77,1.4,7.36,13,0.76,398,546,13.2,810,1.18,0.133,0,250,1 cup,411,"1 can,  15 oz (303 x 406)"
11559,"TOMATO PRODUCTS, canned,sauce, with TOMATO TIDBITS",32,1.32,0.39,7.09,1.4,,10,0.68,373,15,21.5,801,,0.055,0,244,1 cup,425,"1 can,  15 oz (303 x 406)"
11693,"TOMATOES,CRUSHED,CANNED",32,1.64,0.28,7.29,1.9,4.4,34,1.3,293,132,9.2,215,1.25,0.04,0,121,.5 cup,,
11527,"TOMATOES,GREEN,RAW",23,1.2,0.2,5.1,1.1,4,13,0.51,204,13,23.4,642,0.38,0.028,0,180,1 cup,182,1 large
11695,"TOMATOES,ORANGE,RAW",16,1.16,0.19,3.18,0.9,,5,0.47,212,42,16,1496,,0.025,0,158,"1 cup, chopped",111,1 tomato
11530,"TOMATOES,RED,RIPE,cooked",18,0.95,0.11,4.01,0.7,2.49,11,0.68,218,11,22.8,489,0.56,0.015,0,240,1 cup,246,2 medium
11660,"TOMATOES,RED,RIPE,cooked,sweetened",79,1.96,2.68,13.05,1.7,,26,1.06,247,455,18.2,666,,0.521,0,101,1 cup,604,"1 recipe,  yield"
11884,"TOMATOES,RED,RIPE,cooked,with  SALT",18,0.95,0.11,4.01,0.7,2.49,11,0.68,218,247,22.8,489,0.56,0.015,0,240,1 cup,120,.5 cup
11531,"TOMATOES,RED,RIPE, canned,PACKED IN TOMATO JUice",17,0.78,0.13,4,1,2.38,31,0.97,188,143,9.3,117,0.68,0.018,0,240,1 cup,15,1 tbsp
11885,"TOMATOES,RED,RIPE, canned,PACKED IN TOMATO juice,NO SALT ADDED",17,0.78,0.13,4,1,2.38,31,0.97,188,10,9.3,117,0.68,0.018,0,240,1 cup,15,1 tbsp
11533,"TOMATOES,RED,RIPE, canned,sweetened",26,0.91,0.19,6.19,1,3.52,34,1.33,207,221,7.9,172,0.83,0.026,0,255,1 cup,,
11537,"TOMATOES,RED,RIPE, canned,with green CHILIES",15,0.69,0.08,3.62,,,20,0.26,107,401,6.2,390,,0.011,0,241,1 cup,,
11529,"TOMATOES,RED,RIPE,RAW,YEAR round AVERAGE",18,0.88,0.2,3.89,1.2,2.63,10,0.27,237,5,13.7,833,0.54,0.028,0,149,"1 cup,  cherry tomatoes",180,"1 cup, chopped or sliced"
11696,"TOMATOES,YELLOW,RAW",15,0.98,0.26,2.98,0.7,,11,0.49,258,23,9,0,,0.036,0,139,"1 cup, chopped",212,1 tomato
11568,"TURNIP GREENS,RAW",32,1.5,0.3,7.13,3.2,0.81,190,1.1,296,40,60,11587,2.86,0.07,0,55,"1 cup, chopped",,
11891,"TURNIP greens,cooked, boiled, drained, with salt",20,1.14,0.23,4.36,3.5,0.53,137,0.8,203,265,27.4,7625,1.88,0.053,0,144,"1 cup, chopped",,
11569,"TURNIP greens,cooked, boiled, drained, without salt",20,1.14,0.23,4.36,3.5,0.53,137,0.8,203,29,27.4,7625,1.88,0.053,0,144,"1 cup, chopped",,
11570,"TURNIP greens, canned, solids and liquids",14,1.36,0.3,2.42,1.7,,118,1.51,141,277,15.5,3586,,0.07,0,117,.5 cup,425,"1 can,  15 oz (303 x 406)"
11892,"TURNIP greens,frozen,cooked, boiled, drained, with salt",29,3.35,0.42,4.98,3.4,0.75,152,1.94,224,251,21.8,10765,2.66,0.099,0,220,"1 package,  (10 oz) yields",82,.5 cup
11575,"TURNIP greens,frozen,cooked, boiled, drained, without salt",29,3.35,0.42,4.98,3.4,0.75,152,1.94,224,15,21.8,10765,2.66,0.099,0,164,1 cup,220,"1 package,  (10 oz) yields"
11574,"TURNIP greens,frozen,unprepared",22,2.47,0.31,3.67,2.5,,118,1.51,184,12,26.8,6184,,0.073,0,82,".5 cup, chopped or diced",284,"1 package,  (10 oz)"
11893,"TURNIP greens and TURNIPS,frozen,cooked, boiled, drained, with salt",34,2.99,0.38,4.74,3.1,0.95,128,1.75,216,255,18.2,8612,2.13,0.085,0,163,1 cup,86,.5 cup
11577,"TURNIP greens and TURNIPS,frozen,cooked, boiled, drained, without salt",35,2.99,0.38,4.85,3.1,1.07,128,1.75,216,19,18.2,8612,2.13,0.085,0,163,1 cup,,
11576,"TURNIP greens and TURNIPS,frozen,unprepared",21,2.46,0.19,3.4,2.4,,114,1.63,82,18,25.8,6108,,0.032,0,284,"1 package,  (10 oz)",1361,"1 package,  (3 lb)"
11889,"TURNIPS,cooked, boiled, drained, with salt",22,0.71,0.08,5.06,2,2.99,22,0.22,135,286,11.6,0,0.02,0.008,0,156,"1 cup, cubes",230,"1 cup, mashed"
11565,"TURNIPS,cooked, boiled, drained, without salt",22,0.71,0.08,5.06,2,2.99,33,0.18,177,16,11.6,0,0.02,0.008,0,156,"1 cup, cubes",230,"1 cup, mashed"
11566,"TURNIPS,FROZEN,unprepared",16,1.04,0.16,2.94,1.8,,23,0.7,137,25,4.4,26,,0.017,0,284,"1 package, mashed (10 oz)",94,".333 package, mashed (10 oz)"
11890,"TURNIPS,frozen,cooked, boiled, drained, with salt",21,1.53,0.24,3.76,2,1.76,32,0.98,182,272,3.9,0,0.02,0.025,0,156,1 cup,,
11567,"TURNIPS,frozen,cooked, boiled, drained, without salt",23,1.53,0.24,4.35,2,2.35,32,0.98,182,36,3.9,0,0.02,0.025,0,156,1 cup,,
11564,"TURNIPS,RAW",28,0.9,0.1,6.43,1.8,3.8,30,0.3,191,67,21,0,0.03,0.011,0,130,"1 cup, cubes",183,1 large
11950,"MUSHROOMS,ENOKI,RAW",37,2.66,0.29,7.81,2.7,0.22,0,1.15,359,3,0,,0.02,,0,5,1 large,3,1 medium
11993,"MUSHROOMS,MAITAKE,RAW",31,1.94,0.19,6.97,2.7,2.07,1,0.3,204,1,0,0,0.03,0,0,70,"1 cup, diced",1.1,"1 piece, whole"
11987,"MUSHROOMS,OYSTER,RAW",33,3.31,0.41,6.09,2.3,1.11,3,1.33,420,18,0,48,0.062,2,0,148,1 large,15,1 small
11989,"MUSHROOMS,STRAW, canned, drained solid",32,3.83,0.68,4.64,2.5,,10,1.43,78,384,0,0,0.089,0,0,182,1 cup,5.5,1 piece
11992,"MUSHROOMS,WHITE,MICROWAVED",35,3.91,0.46,6.04,2.5,0,6,0.33,488,17,0,0,0.06,0,0,,,,
11976,"PEPPER,BANANA,RAW",27,1.66,0.45,5.35,3.4,1.95,14,0.46,256,13,82.7,340,0.048,17,0,124,1 cup,33,"1 small,  (4"" long)"
11978,"PEPPERS,ANCHO,DRIED",281,11.86,8.2,51.42,21.6,,61,10.93,2411,43,2,20438,0.82,1022,0,17,1 pepper,,
11980,"PEPPERS,CHILI, green, CND",21,0.72,0.27,4.6,1.7,,36,1.33,113,397,34.2,126,0.028,6,0,139,1 cup,,
11962,"PEPPERS,HOT CHILE,SUN-DRIED",324,10.58,5.81,69.86,28.7,41.06,45,6.04,1870,91,31.4,26488,0.813,1324,0,37,1 cup,0.5,1 pepper
11981,"PEPPERS,HUNGARIAN,RAW",29,0.8,0.41,6.7,1,3.53,12,0.46,202,1,92.9,816,0.046,41,0,27,1 pepper,,
11979,"PEPPERS,JALAPENO,RAW",29,0.91,0.37,6.5,2.8,4.12,12,0.25,248,3,118.6,1078,0.092,54,0,90,"1 cup, sliced",14,1 pepper
11982,"PEPPERS,PASILLA,DRIED",345,12.35,15.85,51.13,26.8,,97,9.83,2222,89,6.4,35760,,1788,0,7,1 pepper,,
